show_id,title,director,cast,date_added,release_year,rating,duration,complexity,Documentaries,Children & Family Movies,Cult Movies,Stand-Up Comedy,Thrillers,Independent Movies,Dramas,Movies,International Movies,LGBTQ Movies,Romantic Movies,Sports Movies,Horror Movies,Music & Musicals,Classic Movies,Action & Adventure,Comedies,Sci-Fi & Fantasy,Faith & Spirituality
s7567,Natural Born Pranksters,"Roman Atwood, Ben Pluimer","Roman Atwood, Vitaly Zdorovetskiy, Dennis Roady",2016-09-15,2016,R,91,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s7568,Natural Selection,Chad L. Scheifele,"Mason Dye, Ryan Munzert, Anthony Michael Hall, Amy Carlson, Katherine McNamara, Tyler Elliot Burke, Esther Zynn, Ryan Boudreau",2016-12-01,2015,R,101,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s7579,Never Heard,Josh Webber,"Romeo Miller, David Banner, Robin Givens, Karrueche Tran, Dijon Talton, Dorien Wilson, Karen Abercrombie, Kandi Burruss, Brian White, Jackie Long",2019-02-15,2018,TV-PG,89,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s7580,New York Minute,Dennie Gordon,"Mary-Kate Olsen, Ashley Olsen, Eugene Levy, Andy Richter, Riley Smith, Jared Padalecki, Drew Pinsky, Darrell Hammond, Andrea Martin, Alannah Ong, Mary Bond Davis, Bob Saget, Jack Osbourne",2020-01-01,2004,PG,91,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s7582,Next,Lee Tamahori,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Tory Kittles, José Zúñiga, Jim Beaver, Jason Butler Harner, Michael Trucco, Enzo Cilenti",2019-07-01,2007,PG-13,96,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
s7584,Night Comes On,Jordana Spiro,"Dominique Fishback, Tatum Marilyn Hall, Nastashia Fuller, Angel Bismark Curiel, John Earl Jelks, Max Casella, James McDaniel, Cymbal Byrd",2020-08-27,2018,TV-MA,87,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s7585,Night Moves,Kelly Reichardt,"Jesse Eisenberg, Dakota Fanning, Peter Sarsgaard, Alia Shawkat, Logan Miller, Kai Lennox, Katherine Waterston, James Le Gros",2019-06-30,2013,R,113,14,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s7586,Nightcrawler,Dan Gilroy,"Jake Gyllenhaal, Rene Russo, Riz Ahmed, Bill Paxton, Kevin Rahm, Michael Hyatt, Ann Cusack, Marco Rodriguez, Michael Papajohn, Kent Shocknek, James Huang",2020-08-10,2014,R,118,7,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s7593,No Reservations,Scott Hicks,"Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin, Patricia Clarkson, Jenny Wade, Bob Balaban, Brían F. O'Byrne, Lily Rabe",2019-10-01,2007,PG,104,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
s7595,Norm of the North: Family Vacation,Anthony Bell,"Andrew Toth, Lisa Durupt, Jonathan Holmes, Paul Dobson, Cole Howard, Brian Drummond, Jennifer Cameron",2020-05-25,2020,TV-Y7,89,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s7601,NOVA: Black Hole Apocalypse,Rushmore DeNooyer,Janna Levin,2019-07-01,2018,TV-G,113,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7602,NOVA: Building Chernobyl's MegaTomb,Martin Gorst,Eric Meyers,2019-07-01,2017,TV-PG,53,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7603,NOVA: Chinese Chariot Revealed,Giulia Clark,Eric Meyers,2019-07-01,2017,TV-PG,54,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7604,NOVA: Day the Dinosaurs Died,Sarah Holt,Craig Sechler,2019-07-01,2017,TV-PG,53,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7605,NOVA: Death Dive to Saturn,Terri Randall,Craig Sechler,2019-07-01,2017,TV-G,54,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7606,NOVA: Decoding the Weather Machine,Doug Hamilton,Jay O. Sanders,2019-07-01,2018,TV-14,113,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7608,NOVA: Extreme Animal Weapons,Peter Fison,Doug Averill,2019-07-01,2017,TV-PG,53,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7609,NOVA: First Face of America,Graham Townsley,Jay O. Sanders,2019-07-01,2018,TV-PG,53,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7612,NOVA: Killer Hurricanes,Oliver Twinch,Craig Sechler,2019-07-01,2017,TV-PG,52,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7613,NOVA: Killer Volcanoes,Oliver Twinch,Craig Sechler,2019-07-01,2017,TV-PG,54,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7614,NOVA: Poisoned Water,Llewellyn M. Smith,Joe Morton,2019-07-01,2017,TV-PG,54,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7615,NOVA: Prediction by the Numbers,Daniel McCabe,Jay O. Sanders,2019-07-01,2018,TV-G,53,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7616,NOVA: Secrets of the Shining Knight,Peter Yost,Jay O. Sanders,2019-07-01,2017,TV-PG,53,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7619,Nova: Ultimate Mars Challenge,Gail Willumsen,Lance Lewman,2019-07-01,2012,TV-G,53,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s7620,November Criminals,Sacha Gervasi,"Ansel Elgort, Chloë Grace Moretz, David Strathairn, Catherine Keener, Terry Kinney, Cory Hardrict, Philip Ettinger, Danny Flaherty, Victor Williams, Tessa Albertson",2020-07-03,2017,PG-13,86,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7621,Now and Then,Lesli Linka Glatter,"Christina Ricci, Rosie O'Donnell, Thora Birch, Melanie Griffith, Gaby Hoffmann, Demi Moore, Ashleigh Aston Moore, Rita Wilson, Janeane Garofalo, Hank Azaria, Bonnie Hunt, Cloris Leachman",2019-08-02,1995,PG-13,102,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7622,Now More Than Ever: The History of Chicago,Peter Pardini,Chicago,2018-01-01,2016,TV-MA,114,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7635,Obvious Child,Gillian Robespierre,"Jenny Slate, Jake Lacy, Gaby Hoffmann, Gabe Liedman, Polly Draper, Richard Kind, David Cross, Paul Briganti, Stephen Singer, Cindy Cheung, Jennifer Kim, Cyrus McQueen, Emily Tremaine, Ernest Mingione",2018-07-19,2014,R,84,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
s7638,Ocean's Eleven,Lewis Milestone,"Frank Sinatra, Dean Martin, Sammy Davis Jr., Peter Lawford, Angie Dickinson, Richard Conte, Cesar Romero, Patrice Wymore, Joey Bishop",2019-11-01,1960,TV-PG,127,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
s7639,Ocean's Thirteen,Steven Soderbergh,"George Clooney, Brad Pitt, Matt Damon, Andy Garcia, Don Cheadle, Bernie Mac, Ellen Barkin, Al Pacino, Casey Affleck, Scott Caan",2019-10-01,2007,PG-13,122,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s7640,Ocean's Twelve,Steven Soderbergh,"George Clooney, Brad Pitt, Matt Damon, Catherine Zeta-Jones, Andy Garcia, Don Cheadle, Bernie Mac, Julia Roberts, Casey Affleck, Scott Caan",2019-10-01,2004,PG-13,125,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s7643,Officer Downe,Shawn Crahan,"Kim Coates, Tyler Ross, Lauren Vélez, Reno Wilson, Bruno Gunn, Tracy Vilar, Sona Eyambe, Corey Taylor, Meadow Williams",2017-03-30,2016,R,91,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s7655,Once In A Lifetime Sessions with Moby,Matt Askem,"Moby, Alex Cohen",2018-08-01,2018,TV-14,86,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7656,Once In A Lifetime Sessions with Nile Rodgers,Charlie Lightening,Nile Rodgers,2018-08-01,2018,TV-PG,70,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7657,Once In A Lifetime Sessions with Noel Gallagher,Charlie Lightening,Noel Gallagher,2018-08-01,2018,TV-MA,66,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7662,One Direction: This Is Us,Morgan Spurlock,"Harry Styles, Niall Horan, Zayn Malik, Louis Tomlinson, Liam Payne",2019-10-01,2013,PG,92,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7664,One Last Thing,Tim Rouhana,"Wendell Pierce, Jurnee Smollett-Bell, Joanne Froggatt, April Billingsley, Elizabeth Ludlow, David Kronawitter, Adora Dei, Eric Mendenhall, Ed Amatrudo, Kate Kovach",2019-08-25,2018,TV-MA,92,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7670,Open Season,"Roger Allers, Jill Culton","Martin Lawrence, Ashton Kutcher, Gary Sinise, Debra Messing, Billy Connolly, Georgia Engel, Jon Favreau, Jane Krakowski, Gordon Tootoosis, Patrick Warburton",2019-09-01,2006,PG,86,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s7678,Operator,Logan Kibens,"Martin Starr, Mae Whitman, Nat Faxon, Cameron Esposito, Retta, Christine Lahti, Kate Cobb, Kristopher Lofton, Tim Hopper, Trevor Dawkins",2017-02-16,2016,TV-MA,91,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
s7691,P.S. I Love You,Richard LaGravenese,"Hilary Swank, Gerard Butler, Lisa Kudrow, Gina Gershon, James Marsters, Kathy Bates, Harry Connick Jr., Nellie McKay, Jeffrey Dean Morgan, Dean Winters",2019-04-01,2007,PG-13,126,13,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
s7696,Paid in Full,Charles Stone III,"Wood Harris, Mekhi Phifer, Kevin Carroll, Esai Morales, Chi McBride, Cam'ron, Remo Greene, Cynthia Martells, Elise Neal, Regina Hall, Joyce Walker",2019-11-01,2002,R,98,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
s7697,Paint It Black,Amber Tamblyn,"Alia Shawkat, Janet McTeer, Rhys Wakefield, Alfred Molina, Emily Rios, Nancy Kwan, John Roberts, Annabelle Attanasio, Ken Davitian",2018-02-01,2016,R,96,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7702,Panic Room,David Fincher,"Jodie Foster, Forest Whitaker, Dwight Yoakam, Jared Leto, Kristen Stewart, Ann Magnuson, Ian Buchanan, Patrick Bauchau, Paul Schulze",2019-08-01,2002,R,112,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7705,Paranormal Activity,Oren Peli,"Katie Featherston, Randy McDowell, Amber Armstrong, Mark Fredrichs, Micah Sloat, Ashley Palmer, James Piper",2020-01-01,2007,R,86,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
s7712,Passenger 57,Kevin Hooks,"Wesley Snipes, Bruce Payne, Tom Sizemore, Alex Datcher, Bruce Greenwood, Elizabeth Hurley, Michael Horse, Marc Macaulay, Ernie Lively",2021-01-01,1992,R,84,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s7715,Patriot Games,Phillip Noyce,"Harrison Ford, Anne Archer, Patrick Bergin, Sean Bean, Thora Birch, James Fox, Samuel L. Jackson, Polly Walker, J.E. Freeman, James Earl Jones, Richard Harris",2020-01-01,1992,R,117,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s7717,Paul Blart: Mall Cop,Steve Carr,"Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez, Shirley Knight, Stephen Rannazzisi, Peter Gerety, Bobby Cannavale, Adam Ferrara, Jamal Mixon, Adhir Kalyan, Gary Valentine",2020-11-01,2009,PG,91,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s7723,Pee-wee's Playhouse: Christmas Special,"Paul Reubens, Wayne Orr","Paul Reubens, Annette Funicello, Frankie Avalon, Grace Jones, k.d. lang, Dinah Shore, Little Richard, Cher, Eadie del Rubio, Magic Johnson, Elena del Rubio, Zsa Zsa Gabor, Milly del Rubio, Whoopi Goldberg, Oprah Winfrey, Joan Rivers",2014-12-18,1988,TV-PG,48,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s7729,Perfect Stranger,James Foley,"Halle Berry, Bruce Willis, Giovanni Ribisi, Richard Portnow, Gary Dourdan, Florencia Lozano, Nicki Aycox, Kathleen Chalfant, Gordon MacDonald, Daniella Van Graas",2019-01-01,2007,R,109,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7732,Peter and the Farm,Tony Stone,Peter Dunning,2017-03-09,2016,TV-MA,92,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7736,Philadelphia,Jonathan Demme,"Tom Hanks, Denzel Washington, Jason Robards, Mary Steenburgen, Antonio Banderas, Ron Vawter, Robert Ridgely, Charles Napier, Lisa Summerour, Obba Babatundé",2019-07-01,1993,PG-13,126,16,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
s7742,Pierre Jackson,Christopher Nolen,"Trae Ireland, Chrystee Pharris, Brian Hooks, Dawnisha Halfkenny, Ebony Byrd Wesley, Simeon Henderson, Marquita Goings, Lew Collins, Kendra Gilliams, Caneil Oliver",2019-06-29,2018,TV-MA,81,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
s7750,Planet Hulk,Sam Liu,"Rick D. Wasserman, Lisa Ann Beley, Mark Hildreth, Liam O'Brien, Kevin Michael Richardson, Sam Vincent, Advah Soudack, Michael Kopsa, Paul Dobson, Marc Worden",2020-06-01,2010,TV-14,81,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
s7753,Playing for Time,"Daniel Mann, Joseph Sargent","Vanessa Redgrave, Jane Alexander, Maud Adams, Donna Haley, Robin Bartlett, Marisa Berenson, Will Lee, Verna Bloom, Christine Baranski, Lenore Harris",2017-12-01,1980,TV-14,149,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7756,Popeye,Robert Altman,"Robin Williams, Shelley Duvall, Ray Walston, Paul Dooley, Paul L. Smith, Richard Libertini, Donald Moffat, Macintyre Dixon, Roberta Maxwell, Donovan Scott",2019-11-24,1980,PG,114,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
s7779,Power Rangers Super Megaforce: The Legendary Battle (Extended),"Charlie Haskell, Koichi Sakamoto","Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Cameron Jebo, Shailesh Prajapati, Ian Harcourt",2016-01-01,2014,TV-Y7,55,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s7789,Power Rangers: Megaforce: The Robo Knight Before Christmas,James Barr,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Shailesh Prajapati, Ian Harcourt",2016-01-01,2013,TV-Y7,24,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s7793,Prescription Thugs,"Chris Bell, Josh Alexander, Greg Young",Chris Bell,2016-04-15,2015,NR,86,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7794,Primal Fear,Gregory Hoblit,"Richard Gere, Edward Norton, Laura Linney, John Mahoney, Alfre Woodard, Frances McDormand, Terry O'Quinn, Andre Braugher, Steven Bauer, Joe Spano, Kenneth Tigar, Tony Plana, Maura Tierney, Stanley Anderson",2019-12-01,1996,R,131,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7797,Princess Cyd,Stephen Cone,"Tyler Ross, Rebecca Spence, James Vincent Meredith",2018-02-05,2017,TV-MA,97,13,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
s7798,Professor Mack,Christopher Nolen,"Lisa Wu, Timon Kyle Durrett, Robert Christopher Riley, Erica Hubbard, Amin Joseph, Christopher Nolen, Larry Biela, Jackie Christie, Katharin 'Ladie K' Mraz, Simeon Henderson",2019-08-06,2018,TV-MA,84,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
s7803,Pulp Fiction,Quentin Tarantino,"John Travolta, Samuel L. Jackson, Uma Thurman, Harvey Keitel, Tim Roth, Amanda Plummer, Maria de Medeiros, Ving Rhames, Eric Stoltz, Rosanna Arquette, Christopher Walken, Bruce Willis",2019-01-01,1994,R,154,16,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
s7815,R.L. Stine's Mostly Ghostly,Richard Correll,"Madison Pettis, Sterling Beaumon, Luke Benward, Brian Stepanek, David DeLuise, Kim Rhodes, Adam Hicks, Ali Lohan, Sabrina Bryan, Rachel Winfree, Diego Acuña",2018-08-01,2008,PG,98,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s7817,Race to Witch Mountain,Andy Fickman,"Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino, Ciarán Hinds, Tom Everett Scott, Chris Marquette, Billy Brown, Christine Lakin, Tom Woodruff Jr., John Kassir, Garry Marshall, John Duff, Ted Hartley, Dave Engfer, Bob Clendenin, Shengyi Huang, Robert Torti, Kim Richards, Brandon Miller, Paul Darnell, Omar Dorsey, Dennis Hayden, Suzanne Krull, Steve Rosenbaum, Andrew Shaifer, Bryan Fogel, Bob Koherr, Sam Wolfson, Beth Kennedy, Corri English, Jonathan Slavin, Kevin Christy, Meredith Salenger",2019-07-01,2009,PG,99,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s7818,Rachel Getting Married,Jonathan Demme,"Anne Hathaway, Rosemarie DeWitt, Debra Winger, Bill Irwin, Tunde Adebimpe, Mather Zickel, Anna Deavere Smith, Anisa George, Robyn Hitchcock, Sister Carol East, Sebastian Stan",2019-09-01,2008,R,113,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s7821,Raging Bull,Martin Scorsese,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent, Nicholas Colasanto, Theresa Saldana, Mario Gallo, Frank Adonis, Joseph Bono",2019-10-01,1980,R,129,12,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
s7827,Ralph Breaks the Internet: Wreck-It Ralph 2,"Phil Johnston, Rich Moore","John C. Reilly, Sarah Silverman, Taraji P. Henson, Gal Gadot, Jack McBrayer, Jane Lynch, Alan Tudyk, Ed O'Neill, Susan Lucci, Jason Lee, Idina Menzel, Anika Noni Rose, Judy Reyes, Grant Show, Ana Ortiz, Ming-Na Wen, Rebecca Wisocky, Paige O'Hara, Linda Larkin, Mariana Klaveno, Daria Ramirez, Tom Irwin, Edy Ganem, Irene Bedard, Jodi Benson, Anthony Daniels",2019-06-11,2018,PG,113,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s7840,Rebel Without a Cause,Nicholas Ray,"James Dean, Natalie Wood, Sal Mineo, Jim Backus, Ann Doran, Corey Allen, William Hopper, Rochelle Hudson, Dennis Hopper, Edward Platt",2019-11-01,1955,PG-13,111,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
s7845,Red Dawn,John Milius,"Patrick Swayze, C. Thomas Howell, Lea Thompson, Charlie Sheen, Darren Dalton, Jennifer Grey, Brad Savage, Doug Toby, Ben Johnson, Harry Dean Stanton",2019-12-31,1984,PG-13,114,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
s7852,Reincarnated,Andy Capper,"Snoop Dogg, Dr. Dre, Bunny Wailer",2016-06-13,2012,R,96,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7855,Remember Me,Allen Coulter,"Robert Pattinson, Emilie de Ravin, Chris Cooper, Lena Olin, Pierce Brosnan, Tate Ellington, Ruby Jerins, Gregory Jbara, Meghan Markle",2020-08-01,2010,PG-13,112,15,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
s7859,Residente,René Pérez Joglar,René Pérez Joglar,2018-01-01,2017,TV-MA,97,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7860,Restless Creature: Wendy Whelan,"Linda Saffire, Adam Schlesinger","Peter Martins, Sean Suozzi, Gretchen Smith, Ashley Laracey, Tiler Peck, Damian Woetzel, Albert Evans, Sterling Hyltin, Craig Hall, Peter Boal, Karen Young, Michelle Rodriguez, Jock Soto, Adam Barrett",2017-09-26,2016,TV-MA,94,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7869,Righteous Kill,Jon Avnet,"Robert De Niro, Al Pacino, 50 Cent, Carla Gugino, John Leguizamo, Donnie Wahlberg, Brian Dennehy, Trilby Glover",2019-06-01,2008,R,101,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7880,Rocky,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin",2019-08-01,1976,PG,120,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
s7881,Rocky II,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Joe Spinell, Leonard Gaines, John Pleshette, Sylvia Meals",2019-08-01,1979,PG,119,15,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
s7882,Rocky III,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Mr. T, Hulk Hogan, Ian Fried",2019-08-01,1982,PG,100,14,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
s7883,Rocky IV,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Dolph Lundgren, Brigitte Nielsen, Tony Burton, Michael Pataki",2019-08-01,1985,PG,92,14,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
s7884,Rocky V,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Richard Gant, Tommy Morrison, Sage Stallone, Burgess Meredith, Tony Burton",2019-08-01,1990,PG-13,104,13,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
s7885,Roger Corman's Death Race 2050,G.J. Echternkamp,"Manu Bennett, Malcolm McDowell, Marci Miller, Burt Grinstead, Folake Olowofoyeku, Ramsey Moore, Yancy Butler, Charlie Farrell, Shanna Olson",2017-01-17,2017,R,93,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
s7895,Rosemary's Baby,Roman Polanski,"Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer, Maurice Evans, Ralph Bellamy, Patsy Kelly, Elisha Cook Jr., Emmaline Henry, Charles Grodin",2019-11-01,1968,R,137,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
s7896,Rounders,John Dahl,"Matt Damon, Edward Norton, John Turturro, Gretchen Mol, Famke Janssen, John Malkovich, Martin Landau, Michael Rispoli, Josh Mostel, Tom Aldredge",2019-11-01,1998,R,121,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7904,Runaway Bride,Garry Marshall,"Julia Roberts, Richard Gere, Joan Cusack, Hector Elizondo, Rita Wilson, Paul Dooley, Christopher Meloni, Donal Logue, Reg Rogers, Yul Vazquez, Jane Morris, Lisa Roberts, Kathleen Marshall, Jean Schertler, Tom Hines",2020-12-01,1999,PG,116,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
s7905,Running for Grace,David L. Cunningham,"Ryan Potter, Matt Dillon, Jim Caviezel, Olivia Ritchie, Juliet Mills, Nick Boraine, Rumi Oyama",2019-06-19,2018,TV-14,110,13,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
s7906,Running Out Of Time,Chris Stokes,"Tasha Smith, RonReaco Lee, Telma Hopkins, Sydney Elise Johnson, Sean Dominic, Dustin Harnish, Paul Logan, Kearia Schroeder, Michael Toland, Anton Peeples",2019-08-01,2018,TV-14,88,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7908,Russell Madness,Robert Vince,"David Milchard, John Ratzenberger, Will Sasso, Mason Vale Cotton, John Hennigan, Sean Giambrone, Charles Robinson, Mckenna Grace, Kate Reinders, Fred Willard",2015-05-10,2015,PG,93,13,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
s7910,Russell Peters: Notorious,Dave Higby,Russell Peters,2013-10-14,2013,NR,72,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7913,S.W.A.T.,Clark Johnson,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J, Josh Charles, Jeremy Renner, Brian Van Holt, Olivier Martinez, Reg E. Cathey, Larry Poindexter, Page Kennedy, Domenick Lombardozzi, James DuMont",2021-01-01,2003,PG-13,117,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s7921,Safety Not Guaranteed,Colin Trevorrow,"Aubrey Plaza, Mark Duplass, Jake Johnson, Mary Lynn Rajskub, Jeff Garlin, Kristen Bell, Jenica Bergere, Karan Soni",2020-08-13,2012,R,86,12,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
s7934,Santa Claws,Glenn Miller,"Nicola Lambo, Evan Boymel, John P. Fowler, Erica Duke, Ezra James Colbert",2017-11-17,2014,TV-PG,86,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s7942,Satan & Adam,V. Scott Balcerek,"Sterling Magee, Adam Gussow",2019-06-01,2018,TV-MA,78,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7946,Saturday Church,Damon Cardasis,"Luka Kain, Regina Taylor, Margot Bingham, Marquis Rodriguez, Mj Rodriguez, Indya Moore, Alexia Garcia, Kate Bornstein, Peter Kim, Jaylin Fletcher",2020-10-06,2017,TV-MA,83,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
s7947,Savage Dog,Jesse V. Johnson,"Scott Adkins, Juju Chan, Marko Zaror, Vladimir Kulich, Charles Fathy, Matthew Marsden, Keith David, Luke Massy",2017-11-01,2017,TV-MA,95,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
