show_id,title,director,cast,date_added,release_year,rating,duration,listed_in,complexity,Music & Musicals,Classic Movies,Documentaries,Sci-Fi & Fantasy,Faith & Spirituality,Thrillers,Dramas,Action & Adventure,Independent Movies,Cult Movies,LGBTQ Movies,Movies,Sports Movies,Children & Family Movies,Horror Movies,Comedies,Stand-Up Comedy,International Movies,Romantic Movies,avg_dur
s8043,Small Soldiers,Joe Dante,"Kirsten Dunst, Gregory Smith, Jay Mohr, Phil Hartman, Kevin Dunn, Denis Leary, Frank Langella, Tommy Lee Jones, Ernest Borgnine",2019-06-01,1998,PG-13,110,"Action & Adventure, Comedies, Sci-Fi & Fantasy",13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,98
s8044,Smart People,Noam Murro,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page, Ashton Holmes, Christine Lahti, Camille Mana, David Denman, Don Wadsworth, Robert Haley",2019-07-12,2008,R,95,"Comedies, Dramas, Independent Movies",14.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,106
s8046,SMOSH: The Movie,Alex Winter,"Ian Hecox, Anthony Padilla, Jenna Marbles, Grace Helbig, Harley Morenstein, Jillian Nelson, Brittany Ross, Michael Ian Black, Steve Austin",2015-09-22,2015,PG-13,83,Comedies,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98
s8047,Sniper: Special Ops,Fred Olen Ray,"Steven Seagal, Rob Van Dam, Tim Abell, Charlene Amoia, Daniel Booko, Jason-Shane Scott, Anthony Batarse, Gerald Webb",2020-01-10,2016,R,86,"Action & Adventure, Dramas",4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s8052,Solo: A Star Wars Story,Ron Howard,"Alden Ehrenreich, Woody Harrelson, Emilia Clarke, Donald Glover, Joonas Suotamo, Thandie Newton, Phoebe Waller-Bridge, Paul Bettany",2019-01-09,2018,PG-13,135,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",11.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,98
s8053,Solo: A Star Wars Story (Spanish Version),Ron Howard,"Alden Ehrenreich, Woody Harrelson, Emilia Clarke, Donald Glover, Joonas Suotamo, Thandie Newton, Phoebe Waller-Bridge, Paul Bettany",2019-01-09,2018,PG-13,135,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",11.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,98
s8056,Something's Gotta Give,Nancy Meyers,"Jack Nicholson, Diane Keaton, Keanu Reeves, Frances McDormand, Amanda Peet, Jon Favreau, Paul Michael Glaser, Rachel Ticotin",2019-08-01,2003,PG-13,128,"Comedies, Romantic Movies",6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s8060,Soul Surfer,Sean McNamara,"AnnaSophia Robb, Helen Hunt, Dennis Quaid, Carrie Underwood, Kevin Sorbo, Ross Thomas, Chris Brochu, Lorraine Nicholson, Jeremy Sumpter, Sonya Balmores, Craig T. Nelson, Mark Kubr, Kim Morgan Greene, Titus Kinimaka, Branscombe Richmond, Sonya Balmores Chung, Kimberly-Rose Wolter, John Philbin, David Chokachi, Wesley Mann",2020-05-17,2011,PG,106,"Dramas, Faith & Spirituality, Sports Movies",14.0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,84
s8064,Sparkle,Sam O'Steen,"Tony King, Mary Alice, Irene Cara, Dorian Harewood, Paul Lambert, Beatrice Winde, Lonette McKee",2019-11-01,1976,PG,98,"Dramas, Music & Musicals",13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84
s8066,Speech & Debate,Dan Harris,"Liam James, Sarah Steele, Austin McKenzie, Roger Bart, Janeane Garofalo, Wendi McLendon-Covey, Kal Penn, Kimberly Williams-Paisley, Skylar Astin, Edgar Arreola, Sarah Baker",2017-07-06,2017,PG-13,96,"Comedies, Dramas, Independent Movies",11.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,98
s8068,Spider-Man 3,Sam Raimi,"Tobey Maguire, Kirsten Dunst, James Franco, Thomas Haden Church, Topher Grace, Bryce Dallas Howard, Rosemary Harris, J.K. Simmons, James Cromwell, Theresa Russell, Dylan Baker, Bill Nunn, Bruce Campbell, Elizabeth Banks",2019-11-01,2007,PG-13,139,"Action & Adventure, Sci-Fi & Fantasy",16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
s8069,Spider-Man: Into the Spider-Verse,"Peter Ramsey, Rodney Rothman, Bob Persichetti","Shameik Moore, Jake Johnson, Hailee Steinfeld, Brian Tyree Henry, Lauren Vélez, Mahershala Ali, Lily Tomlin, Kathryn Hahn, Liev Schreiber, Kimiko Glenn, Nicolas Cage, John Mulaney",2019-06-26,2018,PG,117,"Action & Adventure, Comedies",17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,84
s8072,Spotlight,Tom McCarthy,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber, John Slattery, Brian d'Arcy James, Stanley Tucci, Billy Crudup, Paul Guilfoyle, Jamey Sheridan",2020-07-22,2015,R,129,"Dramas, Independent Movies",15.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s8075,Spy Kids,Robert Rodriguez,"Antonio Banderas, Carla Gugino, Alan Cumming, Teri Hatcher, Cheech Marin, Danny Trejo, Robert Patrick, Tony Shalhoub, Alexa PenaVega, Daryl Sabara",2019-04-01,2001,PG,88,"Children & Family Movies, Comedies",16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s8076,Spy Kids 2: The Island of Lost Dreams,Robert Rodriguez,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara, Steve Buscemi, Mike Judge, Danny Trejo, Cheech Marin, Matt O'Leary, Emily Osment, Ricardo Montalban, Holland Taylor, Alan Cumming",2019-03-08,2002,PG,100,"Children & Family Movies, Comedies",12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s8077,Spy Kids 3: Game Over,Robert Rodriguez,"Daryl Sabara, Sylvester Stallone, Ricardo Montalban, Alexa PenaVega",2019-04-01,2003,PG,83,"Children & Family Movies, Comedies",12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s8083,Star Wars: Episode VIII: The Last Jedi,Rian Johnson,"Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac, Andy Serkis, Lupita Nyong'o, Domhnall Gleeson, Anthony Daniels, Gwendoline Christie, Kelly Marie Tran, Laura Dern, Frank Oz, Benicio Del Toro, Warwick Davis, Noah Segan, Jimmy Vee, Joonas Suotamo, Joseph Gordon-Levitt, Tim Rose, Paul Kasey, Matthew Sharp, Adrian Edmondson, Amanda Lawrence, Justin Theroux",2018-06-26,2017,PG-13,152,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",12.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,98
s8088,Step Brothers,Adam McKay,"Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins, Adam Scott, Kathryn Hahn, Andrea Savage, Lurie Poston, Elizabeth Yozamp, Logan Manus, Rob Riggle",2019-11-01,2008,R,98,Comedies,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
s8090,Stephanie,Akiva Goldsman,"Shree Cooks, Frank Grillo, Anna Torv",2018-09-01,2017,R,86,Horror Movies,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s8096,Stonehearst Asylum,Brad Anderson,"Kate Beckinsale, Jim Sturgess, David Thewlis, Brendan Gleeson, Ben Kingsley, Michael Caine, Jason Flemyng, Sophie Kennedy Clark, Sinéad Cusack, Edmund Kingsley",2017-09-08,2014,PG-13,113,"Horror Movies, Thrillers",14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,98
s8106,Stripes,Ivan Reitman,"Bill Murray, Harold Ramis, Warren Oates, P.J. Soles, Sean Young, John Candy, John Larroquette, John Voldstad, John Diehl, Lance LeGault, Judge Reinhold",2019-09-01,1981,R,106,"Classic Movies, Comedies, Cult Movies",6.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,106
s8107,Striptease,Andrew Bergman,"Demi Moore, Burt Reynolds, Armand Assante, Ving Rhames, Robert Patrick, Paul Guilfoyle, Jerry Grayson, Rumer Willis, Robert Stanton, William Hill",2021-01-01,1996,R,117,"Comedies, Dramas",14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,106
s8111,Stuart Little 2,Rob Minkoff,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Nathan Lane, Melanie Griffith, James Woods, Steve Zahn",2020-01-01,2002,PG,78,"Children & Family Movies, Comedies",13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s8127,Superbad,Greg Mottola,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse, Bill Hader, Seth Rogen, Martha MacIsaac, Emma Stone, Aviva Baumann, Joe Lo Truglio, Kevin Corrigan",2021-01-01,2007,R,113,"Comedies, Cult Movies",13.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,106
s8128,Superfly,Gordon Parks,"Ron O'Neal, Carl Lee, Sheila Frazier, Julius Harris, Charles McGregor, Nate Adams, Polly Niles, Yvonne Delaine",2019-11-01,1972,R,91,"Action & Adventure, Classic Movies, Dramas",12.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,106
s8129,Superman Returns,Bryan Singer,"Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden, Parker Posey, Frank Langella, Sam Huntington, Eva Marie Saint, Marlon Brando, Kal Penn",2019-10-01,2006,PG-13,154,"Action & Adventure, Sci-Fi & Fantasy",12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
s8131,Superstar,Bruce McCulloch,"Molly Shannon, Will Ferrell, Elaine Hendrix, Harland Williams, Mark McKinney, Glynis Johns, Jason Blicker, Gerry Bamman, Emmy Laybourne, Jennifer Irwin, Tom Green",2019-11-20,1999,PG-13,82,Comedies,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98
s8152,Tarzan,"Chris Buck, Kevin Lima","Tony Goldwyn, Minnie Driver, Glenn Close, Brian Blessed, Nigel Hawthorne, Rosie O'Donnell, Lance Henriksen, Wayne Knight, Alex D. Linz",2018-06-23,1999,G,89,Children & Family Movies,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,92
s8153,Tarzan 2,Brian Smith,"Harrison Chad, George Carlin, Brad Garrett, Ron Perlman, Estelle Harris, Glenn Close, Lance Henriksen, Brenda Grate, Harrison Fahn",2017-06-23,2005,G,72,Children & Family Movies,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,92
s8180,The Adderall Diaries,Pamela Romanowsky,"James Franco, Ed Harris, Amber Heard, Jim Parrack, Timothée Chalamet, Wilmer Valderrama, Cynthia Nixon, Christian Slater, Michael Cristofer, Danny Flaherty, Adam LeFevre",2018-07-15,2015,R,87,"Dramas, Thrillers",13.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s8184,The Adventures of Sharkboy and Lavagirl,Robert Rodriguez,"Taylor Lautner, Taylor Dooley, Cayden Boyd, George Lopez, David Arquette, Kristin Davis, Jacob Davich, Sasha Pieterse, Rico Torres",2020-12-02,2005,PG,93,Children & Family Movies,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,84
s8188,The American President,Rob Reiner,"Michael Douglas, Annette Bening, Martin Sheen, Michael J. Fox, David Paymer, Samantha Mathis, John Mahoney, Anna Deavere Smith, Nina Siemaszko, Wendie Malick, Shawna Waldron, Richard Dreyfuss, Joshua Malina",2021-01-01,1995,PG-13,113,"Comedies, Dramas, Romantic Movies",15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,98
s8189,The Amityville Horror,Andrew Douglas,"Ryan Reynolds, Melissa George, Chloë Grace Moretz, Jesse James, Jimmy Bennett, Rachel Nichols, Philip Baker Hall, Isabel Conner, Brendan Donaldson, Annabel Armour",2020-01-01,2005,R,89,Horror Movies,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s8214,The Bleeder,Philippe Falardeau,"Liev Schreiber, Elisabeth Moss, Ron Perlman, Naomi Watts, Jim Gaffigan, Michael Rapaport, Pooch Hall, Morgan Spector, Jason Jones",2019-03-29,2016,R,98,"Dramas, Sports Movies",11.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,106
s8218,The Book of Eli,"Albert Hughes, Allen Hughes","Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson, Jennifer Beals, Evan Jones, Joe Pingue, Frances de la Tour, Michael Gambon, Tom Waits",2019-07-01,2010,R,118,"Action & Adventure, Sci-Fi & Fantasy",14.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106
s8220,The Bounty Hunter,Andy Tennant,"Jennifer Aniston, Gerard Butler, Jason Sudeikis, Jeff Garlin, Ritchie Coster, Cathy Moriarty, Peter Greene, Joel Marsh Garland, Siobhan Fallon Hogan, Dorian Missick, Adam Rose, Christine Baranski, Carol Kane, Adam LeFevre",2019-10-01,2010,PG-13,111,"Action & Adventure, Comedies, Romantic Movies",15.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,98
s8221,The Box,Richard Kelly,"Cameron Diaz, James Marsden, Frank Langella, James Rebhorn, Holmes Osborne, Sam Oz Stone, Gillian Jacobs, Celia Weston, Deborah Rush",2019-06-01,2009,PG-13,116,"Sci-Fi & Fantasy, Thrillers",12.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98
s8224,The Brave One,Neil Jordan,"Jodie Foster, Terrence Howard, Naveen Andrews, Carmen Ejogo, Nicky Katt, Mary Steenburgen, Lenny Venito, Zoë Kravitz, Jane Adams, Gordon MacDonald",2019-11-01,2007,R,122,"Dramas, Thrillers",11.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s8227,The Break-Up,Peyton Reed,"Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser, Jon Favreau, Jason Bateman, Judy Davis, Justin Long, Ivan Sergei, John Michael Higgins, Ann-Margret, Vernon Vaughn, Vincent D'Onofrio",2019-07-16,2006,PG-13,107,"Comedies, Dramas, Romantic Movies",10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,98
s8230,The Bucket List,Rob Reiner,"Jack Nicholson, Morgan Freeman, Sean Hayes, Beverly Todd, Alfonso Freeman, Rob Morrow, Rowena King, Christopher Stapleton, Ian Anthony Dale, Richard McGonagle",2019-10-01,2007,PG-13,97,"Comedies, Dramas",10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,98
s8238,The Car,Elliot Silverstein,"James Brolin, Kathleen Lloyd, John Marley, R.G. Armstrong, John Rubinstein, Elizabeth Thompson, Roy Jenson, Kim Richards, Kyle Richards",2020-06-01,1977,PG,96,"Cult Movies, Horror Movies",13.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,84
s8243,The Charnel House,Craig Moss,"Callum Blue, Nadine Velazquez, Makenzie Moss, Erik LaRay Harvey, Danielle Lauder, Andy Favreau, Kate Linder, Neil Thackaberry, Alden Tab",2017-02-04,2016,R,93,"Horror Movies, Thrillers",15.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s8252,The Company Men,John Wells,"Ben Affleck, Chris Cooper, Kevin Costner, Tommy Lee Jones, Maria Bello, Rosemarie DeWitt, Craig T. Nelson, John Doman, Tonye Patano, Cady Huffman",2018-07-28,2010,R,105,"Dramas, Independent Movies",15.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s8257,The Craft,Andrew Fleming,"Robin Tunney, Fairuza Balk, Neve Campbell, Rachel True, Skeet Ulrich, Christine Taylor, Breckin Meyer, Nathaniel Marston, Cliff De Young, Assumpta Serna",2020-01-01,1996,R,101,"Horror Movies, Thrillers",13.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s8259,The Croods,"Kirk De Micco, Chris Sanders","Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman, Clark Duke, Chris Sanders, Randy Thom",2019-07-29,2013,PG,99,"Children & Family Movies, Comedies",15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s8260,The Crow,Alex Proyas,"Brandon Lee, Rochelle Davis, Ernie Hudson, Michael Wincott, Bai Ling, Sofia Shinas, Anna Levine, David Patrick Kelly, Angel David, Laurence Mason, Michael Massee, Tony Todd, Jon Polito",2019-01-01,1994,R,102,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy",12.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,106
s8277,The Devil Inside,William Brent Bell,"Fernanda Andrade, Simon Quarterman, Evan Helmuth, Ionut Grama, Suzan Crowley, Bonnie Morgan, Brian Johnson",2019-11-20,2012,R,84,"Horror Movies, Thrillers",14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s8284,The Duel,Kieran Darcy-Smith,"Woody Harrelson, Liam Hemsworth, Alice Braga, Emory Cohen, Felicity Price, José Zúñiga, William Sadler",2019-06-02,2016,R,110,Dramas,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s8285,The Dukes of Hazzard,Jay Chandrasekhar,"Johnny Knoxville, Seann William Scott, Jessica Simpson, Burt Reynolds, M.C. Gainey, David Koechner, Kevin Heffernan, James Roday, Michael Roof, Joe Don Baker",2020-01-01,2005,PG-13,104,"Action & Adventure, Comedies",13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,98
s8286,The Dukes of Hazzard: The Beginning,Robert Berlinger,"Randy Wayne, Jonathan Bennett, Joel David Moore, Willie Nelson, April Scott, Harland Williams, Christopher McDonald, Hal Williams, Sherilyn Fenn, Gary Cole",2020-01-01,2007,R,95,"Action & Adventure, Comedies",12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,106
s8289,The End of the Tour,James Ponsoldt,"Jason Segel, Jesse Eisenberg, Becky Ann Baker, Anna Chlumsky, Joan Cusack, Mamie Gummer, Ron Livingston, Mickey Sumner",2018-07-26,2015,R,106,"Dramas, Independent Movies",18.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s8293,The Eyes of My Mother,Nicolas Pesce,"Kika Magalhães, Olivia Bond, Will Brill, Flora Diaz, Paul Nazak, Clara Wong, Diana Agostini",2017-04-06,2016,R,76,"Horror Movies, Independent Movies",15.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,106
s8297,The Fighter,David O. Russell,"Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo, Jack McGee, Melissa McMeekin, Bianca Hunter, Erica McDermott, Dendrie Taylor, Jill Quigg, Kate B. O'Brien, Sugar Ray Leonard",2019-01-13,2010,R,116,"Dramas, Sports Movies",14.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,106
s8299,The Final Destination,David R. Ellis,"Bobby Campo, Shantel VanSanten, Nick Zano, Haley Webb, Mykelti Williamson, Krista Allen, Andrew Fiscella, Justin Welborn, Stephanie Honoré",2020-01-01,2009,R,82,Horror Movies,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s8302,The First Wives Club,Hugh WIlson,"Bette Midler, Goldie Hawn, Diane Keaton, Maggie Smith, Dan Hedaya, Sarah Jessica Parker, Stockard Channing, Victor Garber, Stephen Collins, Marcia Gay Harden, Jennie Dundas, Elizabeth Berkley, Eileen Heckart, Bronson Pinchot, Rob Reiner",2019-11-20,1996,PG,103,Comedies,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84
s8305,The Flintstones,Brian Levant,"John Goodman, Elizabeth Perkins, Rick Moranis, Rosie O'Donnell, Kyle MacLachlan, Halle Berry, Elizabeth Taylor, Dann Florek, Sam Raimi, Harvey Korman",2019-10-01,1994,PG,91,"Children & Family Movies, Comedies",14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s8306,The Flintstones in Viva Rock Vegas,Brian Levant,"Mark Addy, Stephen Baldwin, Kristen Johnston, Jane Krakowski, Joan Collins, Thomas Gibson, Alan Cumming",2019-10-01,2000,PG,91,"Children & Family Movies, Comedies, Romantic Movies",15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,84
s8315,The Frozen Ground,Scott Walker,"Nicolas Cage, John Cusack, Vanessa Hudgens, Dean Norris, Radha Mitchell, 50 Cent, Kevin Dunn, Olga Valentina, Michael McGrady, Jodi Lyn O'Keefe",2020-08-27,2013,R,106,"Dramas, Thrillers",17.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s8324,The Good Catholic,Paul Shoulberg,"Zachary Spicer, Wrenn Schmidt, Danny Glover, John C. McGinley",2018-01-24,2017,PG-13,97,"Comedies, Dramas, Romantic Movies",11.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,98
s8326,"The Goods: Live Hard, Sell Hard",Neal Brennan,"Jeremy Piven, Ving Rhames, James Brolin, David Koechner, Kathryn Hahn, Ed Helms, Jordana Spiro, Tony Hale, Ken Jeong, Rob Riggle, Kristen Schaal, Alan Thicke, Jonathan Sadowski, Joey Kern, Craig Robinson",2019-11-20,2009,R,89,Comedies,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
s8336,The Green Hornet,Michel Gondry,"Seth Rogen, Jay Chou, Cameron Diaz, Tom Wilkinson, Christoph Waltz, David Harbour, Edward James Olmos, Jamie Harris, Chad L. Coleman, Edward Furlong",2020-04-18,2011,PG-13,119,"Action & Adventure, Comedies",6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,98
s8338,The Hatred,Michael G. Kehoe,"Sarah Davenport, Andrew Divoff, Gabrielle Bourne, Bayley Corman, Alisha Wainwright, Nina Siemaszko, Shae Smolik, David Naughton, Amanda Wyss, Darby Walker",2017-12-11,2017,R,94,Horror Movies,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s8339,The Haunting of Molly Hartley,Mickey Liddell,"Haley Bennett, Jake Weber, Chace Crawford, Shannon Woodward, Shanna Collins, AnnaLynne McCord, Marin Hinkle, Nina Siemaszko, Josh Stewart, Jessica Lowndes, Randy Wayne",2018-10-04,2008,PG-13,85,"Horror Movies, Thrillers",11.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,98
s8342,The Help,Tate Taylor,"Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer, Jessica Chastain, Ahna O'Reilly, Allison Janney, Anna Camp, Cicely Tyson, Mike Vogel, Sissy Spacek, Mary Steenburgen, Carol Sutton, Dana Ivey, Amy Beckwith, Aunjanue Ellis, Kelsey Scott, Lauren Miller, Tarra Riggs, Wes Chatham, Ashley Johnson, Roslyn Ruff, Brian Kerwin, Shane McRae, Chris Lowell, Charles Cooper, Leslie Jordan, La Chanze, Elizabeth Smith, Nelsan Ellis, Ritchie Montgomery, Ted Welch, David Oyelowo, Tiffany Brouwer",2020-06-01,2011,PG-13,147,Dramas,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98
s8346,The Hollow Point,Gonzalo López-Gallego,"Patrick Wilson, Ian McShane, John Leguizamo, Lynn Collins, Jim Belushi, Karli Hall, David H. Stevens, Derek Boone",2017-03-16,2016,R,97,Action & Adventure,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106
s8356,The Hurt Business,Vlad Yudin,Kevin Costner,2017-02-01,2016,PG-13,111,"Documentaries, Sports Movies",17.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,98
s8361,The Incredibles 2,Brad Bird,"Craig T. Nelson, Holly Hunter, Samuel L. Jackson, Sarah Vowell, Huck Milner, Catherine Keener, Bob Odenkirk, Sophia Bush, Brad Bird, John Ratzenberger",2019-01-30,2018,PG,118,"Children & Family Movies, Comedies",14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s8362,The Indian in the Cupboard,Frank Oz,"Hal Scardino, Litefoot, Lindsay Crouse, Richard Jenkins, Rishi Bhat, Steve Coogan, David Keith, Sakina Jaffrey, Vincent Kartheiser, Nestor Serrano",2020-11-01,1995,PG,96,"Children & Family Movies, Dramas",8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,84
s8363,The Informant!,Steven Soderbergh,"Matt Damon, Scott Bakula, Joel McHale, Melanie Lynskey, Thomas F. Wilson, Patton Oswalt, Tony Hale, Eddie Jemison, Paul F. Tompkins, Tom Papa",2018-08-01,2009,R,108,"Comedies, Dramas",14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,106
s8366,The Invention of Lying,"Ricky Gervais, Matthew Robinson","Ricky Gervais, Jennifer Garner, Jonah Hill, Louis C.K., Jeffrey Tambor, Fionnula Flanagan, Rob Lowe, Tina Fey, Donna Sorbello, Stephanie March",2020-01-01,2009,PG-13,99,"Comedies, Romantic Movies",11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s8373,The Jane Austen Book Club,Robin Swicord,"Maria Bello, Emily Blunt, Kathy Baker, Amy Brenneman, Maggie Grace, Jimmy Smits, Hugh Dancy, Marc Blucas, Lynn Redgrave, Kevin Zegers, Nancy Travis",2019-03-08,2007,PG-13,106,"Comedies, Dramas, Romantic Movies",10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,98
s8376,The Keeping Hours,Karen Moncrieff,"Lee Pace, Carrie Coon, Sander Thomas, Amy Smart, Ray Baker, Ana Ortiz, Molly Hagan, Christina Vidal, Anna Diop, Jane Daly, Cliff Chamberlain",2018-09-01,2017,PG-13,95,"Dramas, Thrillers",14.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,98
s8381,The Lake House,Alejandro Agresti,"Keanu Reeves, Sandra Bullock, Dylan Walsh, Shohreh Aghdashloo, Ebon Moss-Bachrach, Lynn Collins, Willeke van Ammelrooy, Christopher Plummer",2019-09-01,2006,PG,98,"Dramas, Romantic Movies, Sci-Fi & Fantasy",14.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,84
s8382,The Lamb,Timothy Reckart,"Steven Yeun, Keegan-Michael Key, Aidy Bryant, Gina Rodriguez, Zachary Levi, Christopher Plummer, Ving Rhames, Gabriel Iglesias, Kelly Clarkson, Anthony Anderson, Patricia Heaton, Kris Kristofferson, Kristin Chenoweth, Mariah Carey, Oprah Winfrey, Tyler Perry, Tracy Morgan",2018-06-04,2017,PG,86,"Children & Family Movies, Faith & Spirituality",17.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,84
