show_id,title,director,cast,date_added,release_year,rating,duration,listed_in,complexity,Faith & Spirituality,Children & Family Movies,International Movies,Comedies,Sports Movies,Music & Musicals,Horror Movies,Thrillers,Documentaries,Dramas,Cult Movies,Classic Movies,Stand-Up Comedy,Romantic Movies,Independent Movies,LGBTQ Movies,Movies,Sci-Fi & Fantasy,Action & Adventure,n
s7860,Restless Creature: Wendy Whelan,"Linda Saffire, Adam Schlesinger","Peter Martins, Sean Suozzi, Gretchen Smith, Ashley Laracey, Tiler Peck, Damian Woetzel, Albert Evans, Sterling Hyltin, Craig Hall, Peter Boal, Karen Young, Michelle Rodriguez, Jock Soto, Adam Barrett",9/26/17,2016,TV-MA,94,Documentaries,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s7869,Righteous Kill,Jon Avnet,"Robert De Niro, Al Pacino, 50 Cent, Carla Gugino, John Leguizamo, Donnie Wahlberg, Brian Dennehy, Trilby Glover",6/1/19,2008,R,101,"Dramas, Thrillers",13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
s7880,Rocky,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin",8/1/19,1976,PG,120,"Action & Adventure, Classic Movies, Dramas",13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
s7881,Rocky II,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Joe Spinell, Leonard Gaines, John Pleshette, Sylvia Meals",8/1/19,1979,PG,119,"Dramas, Sports Movies",15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s7882,Rocky III,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Mr. T, Hulk Hogan, Ian Fried",8/1/19,1982,PG,100,"Dramas, Sports Movies",14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s7883,Rocky IV,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Dolph Lundgren, Brigitte Nielsen, Tony Burton, Michael Pataki",8/1/19,1985,PG,92,"Dramas, Sports Movies",14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s7884,Rocky V,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Richard Gant, Tommy Morrison, Sage Stallone, Burgess Meredith, Tony Burton",8/1/19,1990,PG-13,104,"Dramas, Sports Movies",13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s7885,Roger Corman's Death Race 2050,G.J. Echternkamp,"Manu Bennett, Malcolm McDowell, Marci Miller, Burt Grinstead, Folake Olowofoyeku, Ramsey Moore, Yancy Butler, Charlie Farrell, Shanna Olson",1/17/17,2017,R,93,"Action & Adventure, Sci-Fi & Fantasy",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
s7895,Rosemary's Baby,Roman Polanski,"Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer, Maurice Evans, Ralph Bellamy, Patsy Kelly, Elisha Cook Jr., Emmaline Henry, Charles Grodin",11/1/19,1968,R,137,"Classic Movies, Horror Movies, Thrillers",5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
s7896,Rounders,John Dahl,"Matt Damon, Edward Norton, John Turturro, Gretchen Mol, Famke Janssen, John Malkovich, Martin Landau, Michael Rispoli, Josh Mostel, Tom Aldredge",11/1/19,1998,R,121,Dramas,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s7904,Runaway Bride,Garry Marshall,"Julia Roberts, Richard Gere, Joan Cusack, Hector Elizondo, Rita Wilson, Paul Dooley, Christopher Meloni, Donal Logue, Reg Rogers, Yul Vazquez, Jane Morris, Lisa Roberts, Kathleen Marshall, Jean Schertler, Tom Hines",12/1/20,1999,PG,116,"Comedies, Romantic Movies",14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s7905,Running for Grace,David L. Cunningham,"Ryan Potter, Matt Dillon, Jim Caviezel, Olivia Ritchie, Juliet Mills, Nick Boraine, Rumi Oyama",6/19/19,2018,TV-14,110,"Dramas, Romantic Movies",13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s7906,Running Out Of Time,Chris Stokes,"Tasha Smith, RonReaco Lee, Telma Hopkins, Sydney Elise Johnson, Sean Dominic, Dustin Harnish, Paul Logan, Kearia Schroeder, Michael Toland, Anton Peeples",8/1/19,2018,TV-14,88,Thrillers,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s7908,Russell Madness,Robert Vince,"David Milchard, John Ratzenberger, Will Sasso, Mason Vale Cotton, John Hennigan, Sean Giambrone, Charles Robinson, Mckenna Grace, Kate Reinders, Fred Willard",5/10/15,2015,PG,93,"Children & Family Movies, Comedies, Sports Movies",13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s7910,Russell Peters: Notorious,Dave Higby,Russell Peters,10/14/13,2013,NR,72,Stand-Up Comedy,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s7913,S.W.A.T.,Clark Johnson,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J, Josh Charles, Jeremy Renner, Brian Van Holt, Olivier Martinez, Reg E. Cathey, Larry Poindexter, Page Kennedy, Domenick Lombardozzi, James DuMont",1/1/21,2003,PG-13,117,Action & Adventure,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s7921,Safety Not Guaranteed,Colin Trevorrow,"Aubrey Plaza, Mark Duplass, Jake Johnson, Mary Lynn Rajskub, Jeff Garlin, Kristen Bell, Jenica Bergere, Karan Soni",8/13/20,2012,R,86,"Comedies, Independent Movies, Romantic Movies",12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
s7934,Santa Claws,Glenn Miller,"Nicola Lambo, Evan Boymel, John P. Fowler, Erica Duke, Ezra James Colbert",11/17/17,2014,TV-PG,86,"Children & Family Movies, Comedies",11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s7942,Satan & Adam,V. Scott Balcerek,"Sterling Magee, Adam Gussow",6/1/19,2018,TV-MA,78,"Documentaries, Music & Musicals",11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s7946,Saturday Church,Damon Cardasis,"Luka Kain, Regina Taylor, Margot Bingham, Marquis Rodriguez, Mj Rodriguez, Indya Moore, Alexia Garcia, Kate Bornstein, Peter Kim, Jaylin Fletcher",10/6/20,2017,TV-MA,83,"Dramas, LGBTQ Movies",15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
s7947,Savage Dog,Jesse V. Johnson,"Scott Adkins, Juju Chan, Marko Zaror, Vladimir Kulich, Charles Fathy, Matthew Marsden, Keith David, Luke Massy",11/1/17,2017,TV-MA,95,"Action & Adventure, Independent Movies",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
s7951,Saving Zoë,Jeffrey G. Hunt,"Laura Marano, Vanessa Marano, Christopher Tavarez, Giorgia Whigham, Michael Provost, Nathaniel Buzolic, Ken Jeong, Annie Jacob, Evan Castelloe, Whitney Goin, Jason Davis",1/15/20,2019,R,95,Dramas,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s7952,Say When,Lynn Shelton,"Keira Knightley, Chloë Grace Moretz, Sam Rockwell, Kaitlyn Dever, Jeff Garlin, Ellie Kemper, Mark Webber, Daniel Zovatto, Kevin Seal, Ernie Joseph, Louis Hobson, Dylan Arnold, Mari Nelson, Sean Nelson, Omar Silva, Aaron Washington, Sara Coates, Gretchen Mol, Basil Harris",7/19/18,2014,R,99,"Comedies, Dramas, Independent Movies",15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s7953,Scales: Mermaids Are Real,Kevan Peterson,"Emmy Perry, Morgan Fairchild, Elisabeth Röhm, Nikki Hahn, Jack Dylan Grazer, Stephen Snedden, Noree Victoria, Sterling Sulieman",1/23/20,2017,PG,93,Children & Family Movies,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s7956,Scary Movie,Keenen Ivory Wayans,"Anna Faris, Jon Abrahams, Shannon Elizabeth, Shawn Wayans, Regina Hall, Marlon Wayans, Lochlyn Munro, Cheri Oteri, Carmen Electra, Dave Sheridan, Kurt Fuller, Rick Ducommun, James Van Der Beek, Keenen Ivory Wayans, Marissa Jaret Winokur, Dan Joffre",1/1/20,2000,R,88,"Comedies, Horror Movies",15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s7957,Scary Movie 5,Malcolm D. Lee,"Simon Rex, Ashley Tisdale, Charlie Sheen, Lindsay Lohan, Gracie Whitton, Ava Kolker, Erica Ash, Lidia Porto, Katrina Bowden, Terry Crews",8/12/20,2013,PG-13,88,"Comedies, Horror Movies",12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s7958,Schindler's List,Steven Spielberg,"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall, Jonathan Sagall, Embeth Davidtz, Małgorzata Gebel, Shmulik Levy, Mark Ivanir, Beatrice Macola, Friedrich von Thun, Andrzej Seweryn",4/1/18,1993,R,195,"Classic Movies, Dramas",15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
s7959,School Daze,Spike Lee,"Laurence Fishburne, Giancarlo Esposito, Tisha Campbell-Martin, Kyme, Joe Seneca, Ellen Holly, Art Evans, Ossie Davis, Bill Nunn, James Bond III",11/1/20,1988,R,120,"Comedies, Dramas",17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s7960,Scooby-Doo on Zombie Island,"Hiroshi Aoyama, Kazumi Fukushima, Jim Stenstrum","Scott Innes, Billy West, Mary Kay Bergman, Frank Welker, B.J. Ward, Adrienne Barbeau, Tara Strong, Cam Clarke, Mark Hamill",12/15/19,1998,TV-PG,77,Children & Family Movies,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s7962,Scream 2,Wes Craven,"Neve Campbell, David Arquette, Courteney Cox, Sarah Michelle Gellar, Jamie Kennedy, Laurie Metcalf, Elise Neal, Jerry O'Connell, Timothy Olyphant, Jada Pinkett Smith, Liev Schreiber, Lewis Arquette, Duane Martin, Rebecca Gayheart, Portia de Rossi, Omar Epps, Tori Spelling, Heather Graham, Joshua Jackson, Luke Wilson",10/1/19,1997,R,121,Horror Movies,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s7963,Scream 3,Wes Craven,"David Arquette, Neve Campbell, Courteney Cox, Patrick Dempsey, Scott Foley, Lance Henriksen, Matt Keeslar, Jenny McCarthy, Emily Mortimer, Parker Posey, Deon Richmond, Kelly Rutherford, Liev Schreiber, Patrick Warburton, Jamie Kennedy",7/1/19,2000,R,117,Horror Movies,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s7964,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,"Cam Gigandet, Anson Mount, Freddy Rodríguez, Xzibit, Kathleen Robertson, Robert Knepper, Eddie Kaye Thomas, Kenneth Miller, William Fichtner, Jenny Gabrielle, Mo Gallini",1/1/20,2012,TV-MA,90,Action & Adventure,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s7965,Searching for Bobby Fischer,Steven Zaillian,"Max Pomeranc, Joe Mantegna, Joan Allen, Ben Kingsley, Laurence Fishburne, William H. Macy, Laura Linney, David Paymer, Michael Nirenberg, Robert Stephens",12/7/20,1993,PG,110,"Children & Family Movies, Classic Movies, Dramas",12,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
s7967,Season of the Witch,Dominic Sena,"Nicolas Cage, Ron Perlman, Christopher Lee, Stephen Campbell Moore, Stephen Graham, Ulrich Thomsen, Claire Foy, Robert Sheehan, Kevin Rees, Andrew Hefler",4/26/19,2011,PG-13,95,"Action & Adventure, Sci-Fi & Fantasy",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
s7971,Secrets of Althorp - The Spencers,Kasia Uscinska,Samuel West,4/22/17,2013,TV-PG,54,"Documentaries, International Movies",13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
s7972,Secrets of Chatsworth,Susannah Ward,Samuel West,2/22/17,2013,TV-PG,54,"Documentaries, International Movies",14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
s7973,Secrets of Henry VIII's Palace: Hampton Court,Sam Taplin,Samuel West,2/22/17,2013,TV-PG,54,"Documentaries, International Movies",13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
s7975,Secrets of Highclere Castle,Vicky Matthews,Samuel West,2/22/17,2013,TV-PG,54,"Documentaries, International Movies",12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
s7977,Secrets of Selfridges,Sam Taplin,Samuel West,4/22/17,2014,TV-PG,55,Documentaries,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
s7986,Set Up,Mike Gunther,"50 Cent, Ryan Phillippe, Bruce Willis, Rory Markham, Jenna Dewan, Brett Granstaff, Randy Couture, Susie Abromeit, Ron Turner, James Remar",1/10/20,2011,R,85,Action & Adventure,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s7987,Sex and the City 2,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Cynthia Nixon, Kristin Davis, Chris Noth, John Corbett, David Eigenberg, Evan Handler, Jason Lewis, Willie Garson, Mario Cantone",1/1/21,2010,R,146,"Comedies, Dramas, Romantic Movies",15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s7988,Sex and the City: The Movie,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon, Chris Noth, Candice Bergen, Jennifer Hudson, David Eigenberg, Evan Handler, Jason Lewis, Mario Cantone, Lynn Cohen",1/1/21,2008,R,145,"Comedies, Dramas, Romantic Movies",14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s7991,SGT. Will Gardner,Max Martini,"Max Martini, Omari Hardwick, Lily Rabe, Elisabeth Röhm, Robert Patrick, Dermot Mulroney, Gary Sinise, JoBeth Williams, Luis Bordonada, Leo Martini",5/19/19,2019,TV-MA,125,Dramas,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s7999,Shark Night,David R. Ellis,"Sara Paxton, Dustin Milligan, Chris Carmack, Katharine McPhee, Donal Logue, Joshua Leonard, Sinqua Walls, Chris Zylka, Alyssa Diaz, Joel David Moore",11/2/19,2011,PG-13,91,Horror Movies,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s8002,Shelter,"Måns Mårlind, Björn Stein","Julianne Moore, Jonathan Rhys Meyers, Jeffrey DeMunn, Frances Conroy, Nate Corddry, Brooklynn Proulx, Brian Anthony Wilson, Joyce Feurring, Steven Rishard, Charles Techman",12/29/17,2010,R,112,"Horror Movies, Thrillers",13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
s8006,Shopkins: Chef Club,Raymond McGrath,"Erika Harlacher, Marieve Herington, David Lodge, Cassandra Morris, Kate Murphy, Abby Trott",11/15/18,2016,TV-Y,45,Movies,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s8010,Short Term 12,Destin Daniel Cretton,"Brie Larson, John Gallagher Jr., Kaitlyn Dever, Rami Malek, Lakeith Stanfield, Kevin Hernandez, Melora Walters, Stephanie Beatriz, Lydia Du Veaux, Alex Calloway, Frantz Turner",7/18/19,2013,R,97,"Dramas, Independent Movies",13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s8018,Silencer,Timothy Woodward Jr.,"Johnny Messner, Danny Trejo, Tito Ortiz, Chuck Liddell, Robert LaSardo, Nikki Leigh, Kai Scarlett Williams, Marlene Marquez",12/3/18,2018,TV-MA,88,"Action & Adventure, Independent Movies",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
s8028,Siren,Gregg Bishop,"Chase Williamson, Hannah Fierman, Justin Welborn, Hayes Mercure, Michael Aaron Milligan, Brittany S. Hall, Randy McDowell, Lindsey Garrett, William Mark McCullough, Patrick Wood",1/1/20,2016,TV-MA,83,Horror Movies,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
s8029,Sister Code,Corey Grant,"Drew Sidora, Eva Marcille, Amber Rose, Marcus T. Paulk, Erica Ash, Essence Atkins, Amin Joseph, Rolonda Watts, Brooklyn McLinn, Don Hale Jr., Duane Martin, Anne-Marie Johnson",2/14/16,2015,R,95,"Comedies, Dramas, Romantic Movies",14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s8036,Skyline,"Colin Strause, Greg Strause","Eric Balfour, Scottie Thompson, Brittany Daniel, Crystal Reed, Neil Hopkins, David Zayas, Donald Faison, Robin Gammell, Tanya Newbould, J. Paul Boehmer",1/16/19,2010,PG-13,94,"Action & Adventure, Sci-Fi & Fantasy",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
s8037,Sleeping with Other People,Leslye Headland,"Jason Sudeikis, Alison Brie, Adam Scott, Jason Mantzoukas, Natasha Lyonne, Adam Brody, Amanda Peet",10/2/17,2015,R,101,"Comedies, Dramas, Independent Movies",13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s8038,Sleepover,Joe Nussbaum,"Alexa PenaVega, Mika Boorem, Jane Lynch, Sam Huntington, Sara Paxton, Brie Larson, Scout Taylor-Compton, Douglas Smith, Katija Pevec, Steve Carell, Jeff Garlin",3/1/20,2004,PG,89,"Comedies, Romantic Movies",15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s8039,Sling Blade,Billy Bob Thornton,"Billy Bob Thornton, Dwight Yoakam, J.T. Walsh, John Ritter, Lucas Black, Natalie Canerday, James Hampton, Robert Duvall, Rick Dial, Brent Briscoe",11/1/19,1996,R,135,"Dramas, Independent Movies",13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s8040,Sliver,Phillip Noyce,"Sharon Stone, William Baldwin, Tom Berenger, Polly Walker, Colleen Camp, Amanda Foreman, Martin Landau, CCH Pounder, Nina Foch, Keene Curtis",1/1/20,1993,R,107,Thrillers,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s8043,Small Soldiers,Joe Dante,"Kirsten Dunst, Gregory Smith, Jay Mohr, Phil Hartman, Kevin Dunn, Denis Leary, Frank Langella, Tommy Lee Jones, Ernest Borgnine",6/1/19,1998,PG-13,110,"Action & Adventure, Comedies, Sci-Fi & Fantasy",13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
s8044,Smart People,Noam Murro,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page, Ashton Holmes, Christine Lahti, Camille Mana, David Denman, Don Wadsworth, Robert Haley",7/12/19,2008,R,95,"Comedies, Dramas, Independent Movies",14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s8046,SMOSH: The Movie,Alex Winter,"Ian Hecox, Anthony Padilla, Jenna Marbles, Grace Helbig, Harley Morenstein, Jillian Nelson, Brittany Ross, Michael Ian Black, Steve Austin",9/22/15,2015,PG-13,83,Comedies,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s8047,Sniper: Special Ops,Fred Olen Ray,"Steven Seagal, Rob Van Dam, Tim Abell, Charlene Amoia, Daniel Booko, Jason-Shane Scott, Anthony Batarse, Gerald Webb",1/10/20,2016,R,86,"Action & Adventure, Dramas",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
s8052,Solo: A Star Wars Story,Ron Howard,"Alden Ehrenreich, Woody Harrelson, Emilia Clarke, Donald Glover, Joonas Suotamo, Thandie Newton, Phoebe Waller-Bridge, Paul Bettany",1/9/19,2018,PG-13,135,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
s8053,Solo: A Star Wars Story (Spanish Version),Ron Howard,"Alden Ehrenreich, Woody Harrelson, Emilia Clarke, Donald Glover, Joonas Suotamo, Thandie Newton, Phoebe Waller-Bridge, Paul Bettany",1/9/19,2018,PG-13,135,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
s8055,Some Freaks,Ian MacAllister-McDonald,"Thomas Mann, Lily Mae Harrington, Ely Henry, Lachlan Buchanan, Marin Ireland, John Thorsen, Stephen Thorne, Shannon Hartman",12/18/17,2017,TV-MA,97,"Dramas, Romantic Movies",8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
s8056,Something's Gotta Give,Nancy Meyers,"Jack Nicholson, Diane Keaton, Keanu Reeves, Frances McDormand, Amanda Peet, Jon Favreau, Paul Michael Glaser, Rachel Ticotin",8/1/19,2003,PG-13,128,"Comedies, Romantic Movies",6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
s8060,Soul Surfer,Sean McNamara,"AnnaSophia Robb, Helen Hunt, Dennis Quaid, Carrie Underwood, Kevin Sorbo, Ross Thomas, Chris Brochu, Lorraine Nicholson, Jeremy Sumpter, Sonya Balmores, Craig T. Nelson, Mark Kubr, Kim Morgan Greene, Titus Kinimaka, Branscombe Richmond, Sonya Balmores Chung, Kimberly-Rose Wolter, John Philbin, David Chokachi, Wesley Mann",5/17/20,2011,PG,106,"Dramas, Faith & Spirituality, Sports Movies",14,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
s8061,Soul to Keep,"David Allensworth, Monière","Sandra Mae Frank, Aurora Heimbach, Craig Fogel, Tony Spitz, Jordan Theodore, Kate Rose Reynolds, Jessie Jordan, Derek Long, Sophia Getz, Amelia Sheeler",7/1/19,2019,TV-MA,94,"Horror Movies, Independent Movies",14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
s8064,Sparkle,Sam O'Steen,"Tony King, Mary Alice, Irene Cara, Dorian Harewood, Paul Lambert, Beatrice Winde, Lonette McKee",11/1/19,1976,PG,98,"Dramas, Music & Musicals",13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
s8066,Speech & Debate,Dan Harris,"Liam James, Sarah Steele, Austin McKenzie, Roger Bart, Janeane Garofalo, Wendi McLendon-Covey, Kal Penn, Kimberly Williams-Paisley, Skylar Astin, Edgar Arreola, Sarah Baker",7/6/17,2017,PG-13,96,"Comedies, Dramas, Independent Movies",11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s8068,Spider-Man 3,Sam Raimi,"Tobey Maguire, Kirsten Dunst, James Franco, Thomas Haden Church, Topher Grace, Bryce Dallas Howard, Rosemary Harris, J.K. Simmons, James Cromwell, Theresa Russell, Dylan Baker, Bill Nunn, Bruce Campbell, Elizabeth Banks",11/1/19,2007,PG-13,139,"Action & Adventure, Sci-Fi & Fantasy",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
s8069,Spider-Man: Into the Spider-Verse,"Peter Ramsey, Rodney Rothman, Bob Persichetti","Shameik Moore, Jake Johnson, Hailee Steinfeld, Brian Tyree Henry, Lauren Vélez, Mahershala Ali, Lily Tomlin, Kathryn Hahn, Liev Schreiber, Kimiko Glenn, Nicolas Cage, John Mulaney",6/26/19,2018,PG,117,"Action & Adventure, Comedies",17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
s8072,Spotlight,Tom McCarthy,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber, John Slattery, Brian d'Arcy James, Stanley Tucci, Billy Crudup, Paul Guilfoyle, Jamey Sheridan",7/22/20,2015,R,129,"Dramas, Independent Movies",15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
s8075,Spy Kids,Robert Rodriguez,"Antonio Banderas, Carla Gugino, Alan Cumming, Teri Hatcher, Cheech Marin, Danny Trejo, Robert Patrick, Tony Shalhoub, Alexa PenaVega, Daryl Sabara",4/1/19,2001,PG,88,"Children & Family Movies, Comedies",16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s8076,Spy Kids 2: The Island of Lost Dreams,Robert Rodriguez,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara, Steve Buscemi, Mike Judge, Danny Trejo, Cheech Marin, Matt O'Leary, Emily Osment, Ricardo Montalban, Holland Taylor, Alan Cumming",3/8/19,2002,PG,100,"Children & Family Movies, Comedies",12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s8077,Spy Kids 3: Game Over,Robert Rodriguez,"Daryl Sabara, Sylvester Stallone, Ricardo Montalban, Alexa PenaVega",4/1/19,2003,PG,83,"Children & Family Movies, Comedies",12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
s8079,St. Agatha,Darren Lynn Bousman,"Sabrina Kern, Carolyn Hennesy, Courtney Halverson, Shaun Fletcher, Lindsay Seim, Hannah Fierman, Trin Miller, Seth Michaels, Justin Miles",8/8/19,2018,TV-MA,103,"Horror Movies, Independent Movies",13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
s8080,Staged Killer,Christopher Ray,"Chrishell Hartley, Jason Dolley, Darrin Dewitt Henson, Nicole Bilderback, Charlie O'Connell, Chasty Ballesteros, Lyman Chen, Declan Joyce, Frank Rossi, Josh Nuncio",6/28/19,2019,TV-14,88,Thrillers,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s8083,Star Wars: Episode VIII: The Last Jedi,Rian Johnson,"Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac, Andy Serkis, Lupita Nyong'o, Domhnall Gleeson, Anthony Daniels, Gwendoline Christie, Kelly Marie Tran, Laura Dern, Frank Oz, Benicio Del Toro, Warwick Davis, Noah Segan, Jimmy Vee, Joonas Suotamo, Joseph Gordon-Levitt, Tim Rose, Paul Kasey, Matthew Sharp, Adrian Edmondson, Amanda Lawrence, Justin Theroux",6/26/18,2017,PG-13,152,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
s8087,Stealing History,"Ola Flyum, David Hebditch",Nicolas Hope,7/1/16,2006,TV-PG,52,"Documentaries, International Movies",19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
